Sector,Etapa,Año,Valor
PRESIDENCIA DE LA REPÚBLICA,Obligación,2012,835.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2013,589.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2014,654.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2015,656.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2016,730.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2017,1151.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2018,614.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2019,690.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2020,1838.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2021,3971.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2022,1208.0
PRESIDENCIA DE LA REPÚBLICA,Obligación,2023,889.0
RAMA JUDICIAL,Obligación,2000,693.0
RAMA JUDICIAL,Obligación,2001,774.0
RAMA JUDICIAL,Obligación,2002,763.0
RAMA JUDICIAL,Obligación,2003,782.0
RAMA JUDICIAL,Obligación,2004,865.0
RAMA JUDICIAL,Obligación,2005,1018.0
RAMA JUDICIAL,Obligación,2006,1145.0
RAMA JUDICIAL,Obligación,2007,1276.0
RAMA JUDICIAL,Obligación,2008,1414.0
RAMA JUDICIAL,Obligación,2009,1621.0
RAMA JUDICIAL,Obligación,2010,1715.0
RAMA JUDICIAL,Obligación,2011,1870.0
RAMA JUDICIAL,Obligación,2012,2246.0
RAMA JUDICIAL,Obligación,2013,2665.0
RAMA JUDICIAL,Obligación,2014,2937.0
RAMA JUDICIAL,Obligación,2015,3113.0
RAMA JUDICIAL,Obligación,2016,3392.0
RAMA JUDICIAL,Obligación,2017,3690.0
RAMA JUDICIAL,Obligación,2018,4064.0
RAMA JUDICIAL,Obligación,2019,4305.0
RAMA JUDICIAL,Obligación,2020,4447.0
RAMA JUDICIAL,Obligación,2021,4817.0
RAMA JUDICIAL,Obligación,2022,5383.0
RAMA JUDICIAL,Obligación,2023,6583.0
REGISTRADURÍA,Obligación,2000,192.0
REGISTRADURÍA,Obligación,2001,137.0
REGISTRADURÍA,Obligación,2002,196.0
REGISTRADURÍA,Obligación,2003,249.0
REGISTRADURÍA,Obligación,2004,140.0
REGISTRADURÍA,Obligación,2005,198.0
REGISTRADURÍA,Obligación,2006,489.0
REGISTRADURÍA,Obligación,2007,349.0
REGISTRADURÍA,Obligación,2008,358.0
REGISTRADURÍA,Obligación,2009,406.0
REGISTRADURÍA,Obligación,2010,717.0
REGISTRADURÍA,Obligación,2011,566.0
REGISTRADURÍA,Obligación,2012,431.0
REGISTRADURÍA,Obligación,2013,562.0
REGISTRADURÍA,Obligación,2014,1114.0
REGISTRADURÍA,Obligación,2015,875.0
REGISTRADURÍA,Obligación,2016,761.0
REGISTRADURÍA,Obligación,2017,807.0
REGISTRADURÍA,Obligación,2018,1828.0
REGISTRADURÍA,Obligación,2019,1430.0
REGISTRADURÍA,Obligación,2020,643.0
REGISTRADURÍA,Obligación,2021,1225.0
REGISTRADURÍA,Obligación,2022,3075.0
REGISTRADURÍA,Obligación,2023,2676.0
RELACIONES EXTERIORES,Obligación,2000,196.0
RELACIONES EXTERIORES,Obligación,2001,205.0
RELACIONES EXTERIORES,Obligación,2002,218.0
RELACIONES EXTERIORES,Obligación,2003,216.0
RELACIONES EXTERIORES,Obligación,2004,214.0
RELACIONES EXTERIORES,Obligación,2005,260.0
RELACIONES EXTERIORES,Obligación,2006,264.0
RELACIONES EXTERIORES,Obligación,2007,258.0
RELACIONES EXTERIORES,Obligación,2008,261.0
RELACIONES EXTERIORES,Obligación,2009,283.0
RELACIONES EXTERIORES,Obligación,2010,324.0
RELACIONES EXTERIORES,Obligación,2011,364.0
RELACIONES EXTERIORES,Obligación,2012,614.0
RELACIONES EXTERIORES,Obligación,2013,627.0
RELACIONES EXTERIORES,Obligación,2014,652.0
RELACIONES EXTERIORES,Obligación,2015,830.0
RELACIONES EXTERIORES,Obligación,2016,999.0
RELACIONES EXTERIORES,Obligación,2017,929.0
RELACIONES EXTERIORES,Obligación,2018,831.0
RELACIONES EXTERIORES,Obligación,2019,907.0
RELACIONES EXTERIORES,Obligación,2020,855.0
RELACIONES EXTERIORES,Obligación,2021,1068.0
RELACIONES EXTERIORES,Obligación,2022,1311.0
RELACIONES EXTERIORES,Obligación,2023,1386.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2000,5089.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2001,6536.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2002,7568.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2003,8360.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2004,10534.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2005,13709.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2006,15574.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2007,17545.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2008,19629.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2009,22284.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2010,23599.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2011,25578.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2012,28743.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2013,30286.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2014,34698.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2015,32667.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2016,34558.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2017,37589.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2018,46033.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2019,52369.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2020,62469.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2021,69350.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2022,64667.0
"SALUD, PROTECCIÓN SOCIAL Y TRABAJO",Obligación,2023,76934.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2017,0.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2018,121.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2019,354.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2020,455.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2021,538.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2022,579.0
"SISTEMA INTEGRAL DE VERDAD, JUSTICIA, REPARACIÓN Y NO REPETICIÓN",Obligación,2023,652.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2000,194.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2001,166.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2002,126.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2003,129.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2004,213.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2005,93.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2006,288.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2007,426.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2008,568.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2009,779.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2010,983.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2011,1113.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2012,1406.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2013,1310.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2014,1858.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2015,1462.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2016,1226.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2017,1211.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2018,1228.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2019,1476.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2020,15.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2021,1962.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2022,2017.0
TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Obligación,2023,2305.0
TRANSPORTE,Obligación,2000,956.0
TRANSPORTE,Obligación,2001,1429.0
TRANSPORTE,Obligación,2002,1032.0
TRANSPORTE,Obligación,2003,908.0
TRANSPORTE,Obligación,2004,1064.0
TRANSPORTE,Obligación,2005,1376.0
TRANSPORTE,Obligación,2006,1778.0
TRANSPORTE,Obligación,2007,2801.0
TRANSPORTE,Obligación,2008,2293.0
TRANSPORTE,Obligación,2009,3411.0
TRANSPORTE,Obligación,2010,3264.0
TRANSPORTE,Obligación,2011,4405.0
TRANSPORTE,Obligación,2012,7165.0
TRANSPORTE,Obligación,2013,7868.0
TRANSPORTE,Obligación,2014,6824.0
TRANSPORTE,Obligación,2015,6208.0
TRANSPORTE,Obligación,2016,5283.0
TRANSPORTE,Obligación,2017,4964.0
TRANSPORTE,Obligación,2018,4026.0
TRANSPORTE,Obligación,2019,5938.0
TRANSPORTE,Obligación,2020,6327.0
TRANSPORTE,Obligación,2021,9071.0
TRANSPORTE,Obligación,2022,9133.0
TRANSPORTE,Obligación,2023,10047.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2000,141.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2001,57.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2002,86.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2003,61.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2004,32.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2005,57.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2006,150.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2007,352.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2008,398.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2009,657.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2010,315.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2011,960.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2012,3011.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2013,3478.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2014,3668.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2015,3806.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2016,3174.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2017,3771.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2018,2308.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2019,2870.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2020,3325.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2021,4634.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2022,4681.0
"VIVIENDA, CIUDAD Y TERRITORIO",Obligación,2023,4982.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2000,303.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2001,463.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2002,445.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2003,358.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2004,421.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2005,499.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2006,803.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2007,1260.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2008,1725.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2009,1251.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2010,1314.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2011,1344.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2012,1398.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2013,2536.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2014,1977.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2015,2247.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2016,1308.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2017,1726.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2018,1468.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2019,1422.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2020,1438.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2021,1911.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2022,1916.0
AGRICULTURA Y DESARROLLO RURAL,Pago,2023,3972.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2000,90.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2001,117.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2002,119.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2003,133.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2004,135.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2005,166.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2006,206.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2007,430.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2008,1173.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2009,1368.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2010,1608.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2011,1333.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2012,317.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2013,381.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2014,425.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2015,458.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2016,463.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2017,508.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2018,543.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2019,547.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2020,585.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2021,784.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2022,856.0
AMBIENTE Y DESARROLLO SOSTENIBLE,Pago,2023,988.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2000,30.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2001,39.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2002,30.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2003,18.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2004,42.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2005,43.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2006,45.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2007,79.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2008,107.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2009,120.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2010,221.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2011,234.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2012,314.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2013,372.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2014,300.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2015,178.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2016,244.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2017,336.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2018,208.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2019,150.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2020,181.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2021,359.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2022,290.0
"CIENCIA, TECNOLOGÍA E INNOVACIÓN",Pago,2023,319.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2000,136.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2001,183.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2002,164.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2003,159.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2004,155.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2005,179.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2006,227.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2007,290.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2008,281.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2009,382.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2010,364.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2011,518.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2012,696.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2013,773.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2014,694.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2015,706.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2016,681.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2017,770.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2018,728.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2019,852.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2020,912.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2021,876.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2022,943.0
"COMERCIO, INDUSTRIA Y TURISMO",Pago,2023,1071.0
CONGRESO DE LA REPÚBLICA,Pago,2000,162.0
CONGRESO DE LA REPÚBLICA,Pago,2001,176.0
CONGRESO DE LA REPÚBLICA,Pago,2002,183.0
CONGRESO DE LA REPÚBLICA,Pago,2003,202.0
CONGRESO DE LA REPÚBLICA,Pago,2004,212.0
CONGRESO DE LA REPÚBLICA,Pago,2005,236.0
CONGRESO DE LA REPÚBLICA,Pago,2006,275.0
CONGRESO DE LA REPÚBLICA,Pago,2007,282.0
CONGRESO DE LA REPÚBLICA,Pago,2008,298.0
CONGRESO DE LA REPÚBLICA,Pago,2009,326.0
CONGRESO DE LA REPÚBLICA,Pago,2010,355.0
CONGRESO DE LA REPÚBLICA,Pago,2011,347.0
CONGRESO DE LA REPÚBLICA,Pago,2012,371.0
CONGRESO DE LA REPÚBLICA,Pago,2013,412.0
CONGRESO DE LA REPÚBLICA,Pago,2014,439.0
CONGRESO DE LA REPÚBLICA,Pago,2015,450.0
CONGRESO DE LA REPÚBLICA,Pago,2016,493.0
CONGRESO DE LA REPÚBLICA,Pago,2017,525.0
CONGRESO DE LA REPÚBLICA,Pago,2018,542.0
CONGRESO DE LA REPÚBLICA,Pago,2019,591.0
CONGRESO DE LA REPÚBLICA,Pago,2020,638.0
CONGRESO DE LA REPÚBLICA,Pago,2021,722.0
CONGRESO DE LA REPÚBLICA,Pago,2022,858.0
CONGRESO DE LA REPÚBLICA,Pago,2023,1030.0
CULTURA,Pago,2000,37.0
CULTURA,Pago,2001,52.0
CULTURA,Pago,2002,45.0
CULTURA,Pago,2003,51.0
CULTURA,Pago,2004,69.0
CULTURA,Pago,2005,87.0
CULTURA,Pago,2006,105.0
CULTURA,Pago,2007,117.0
CULTURA,Pago,2008,148.0
CULTURA,Pago,2009,162.0
CULTURA,Pago,2010,189.0
CULTURA,Pago,2011,205.0
CULTURA,Pago,2012,279.0
CULTURA,Pago,2013,351.0
CULTURA,Pago,2014,344.0
CULTURA,Pago,2015,368.0
CULTURA,Pago,2016,310.0
CULTURA,Pago,2017,321.0
CULTURA,Pago,2018,364.0
CULTURA,Pago,2019,362.0
CULTURA,Pago,2020,357.0
CULTURA,Pago,2021,476.0
CULTURA,Pago,2022,449.0
CULTURA,Pago,2023,604.0
DEFENSA Y POLICÍA,Pago,2000,5544.0
DEFENSA Y POLICÍA,Pago,2001,6776.0
DEFENSA Y POLICÍA,Pago,2002,7382.0
DEFENSA Y POLICÍA,Pago,2003,8355.0
DEFENSA Y POLICÍA,Pago,2004,9161.0
DEFENSA Y POLICÍA,Pago,2005,10279.0
DEFENSA Y POLICÍA,Pago,2006,11594.0
DEFENSA Y POLICÍA,Pago,2007,13793.0
DEFENSA Y POLICÍA,Pago,2008,17401.0
DEFENSA Y POLICÍA,Pago,2009,18433.0
DEFENSA Y POLICÍA,Pago,2010,19080.0
DEFENSA Y POLICÍA,Pago,2011,20041.0
DEFENSA Y POLICÍA,Pago,2012,22010.0
DEFENSA Y POLICÍA,Pago,2013,24337.0
DEFENSA Y POLICÍA,Pago,2014,24763.0
DEFENSA Y POLICÍA,Pago,2015,25098.0
DEFENSA Y POLICÍA,Pago,2016,26620.0
DEFENSA Y POLICÍA,Pago,2017,27983.0
DEFENSA Y POLICÍA,Pago,2018,29750.0
DEFENSA Y POLICÍA,Pago,2019,32015.0
DEFENSA Y POLICÍA,Pago,2020,34089.0
DEFENSA Y POLICÍA,Pago,2021,36388.0
DEFENSA Y POLICÍA,Pago,2022,40010.0
DEFENSA Y POLICÍA,Pago,2023,44952.0
DEPORTE Y RECREACIÓN,Pago,2000,22.0
DEPORTE Y RECREACIÓN,Pago,2001,50.0
DEPORTE Y RECREACIÓN,Pago,2002,17.0
DEPORTE Y RECREACIÓN,Pago,2003,24.0
DEPORTE Y RECREACIÓN,Pago,2004,71.0
DEPORTE Y RECREACIÓN,Pago,2005,63.0
DEPORTE Y RECREACIÓN,Pago,2006,93.0
DEPORTE Y RECREACIÓN,Pago,2007,74.0
DEPORTE Y RECREACIÓN,Pago,2008,142.0
DEPORTE Y RECREACIÓN,Pago,2009,119.0
DEPORTE Y RECREACIÓN,Pago,2010,124.0
DEPORTE Y RECREACIÓN,Pago,2011,142.0
DEPORTE Y RECREACIÓN,Pago,2012,209.0
DEPORTE Y RECREACIÓN,Pago,2013,278.0
DEPORTE Y RECREACIÓN,Pago,2014,250.0
DEPORTE Y RECREACIÓN,Pago,2015,352.0
DEPORTE Y RECREACIÓN,Pago,2016,225.0
DEPORTE Y RECREACIÓN,Pago,2017,359.0
DEPORTE Y RECREACIÓN,Pago,2018,403.0
DEPORTE Y RECREACIÓN,Pago,2019,265.0
DEPORTE Y RECREACIÓN,Pago,2020,242.0
DEPORTE Y RECREACIÓN,Pago,2021,671.0
DEPORTE Y RECREACIÓN,Pago,2022,556.0
DEPORTE Y RECREACIÓN,Pago,2023,560.0
EDUCACIÓN,Pago,2000,4627.0
EDUCACIÓN,Pago,2001,7384.0
EDUCACIÓN,Pago,2002,8248.0
EDUCACIÓN,Pago,2003,9684.0
EDUCACIÓN,Pago,2004,11101.0
EDUCACIÓN,Pago,2005,12242.0
EDUCACIÓN,Pago,2006,13093.0
EDUCACIÓN,Pago,2007,14150.0
EDUCACIÓN,Pago,2008,15582.0
EDUCACIÓN,Pago,2009,18265.0
EDUCACIÓN,Pago,2010,19872.0
EDUCACIÓN,Pago,2011,21242.0
EDUCACIÓN,Pago,2012,22323.0
EDUCACIÓN,Pago,2013,24514.0
EDUCACIÓN,Pago,2014,26079.0
EDUCACIÓN,Pago,2015,28714.0
EDUCACIÓN,Pago,2016,31050.0
EDUCACIÓN,Pago,2017,35354.0
EDUCACIÓN,Pago,2018,37883.0
EDUCACIÓN,Pago,2019,40997.0
EDUCACIÓN,Pago,2020,44558.0
EDUCACIÓN,Pago,2021,48026.0
EDUCACIÓN,Pago,2022,49638.0
EDUCACIÓN,Pago,2023,57844.0
EMPLEO PÚBLICO,Pago,2000,37.0
EMPLEO PÚBLICO,Pago,2001,37.0
EMPLEO PÚBLICO,Pago,2002,43.0
EMPLEO PÚBLICO,Pago,2003,36.0
EMPLEO PÚBLICO,Pago,2004,37.0
EMPLEO PÚBLICO,Pago,2005,39.0
EMPLEO PÚBLICO,Pago,2006,53.0
EMPLEO PÚBLICO,Pago,2007,58.0
EMPLEO PÚBLICO,Pago,2008,68.0
EMPLEO PÚBLICO,Pago,2009,96.0
EMPLEO PÚBLICO,Pago,2010,97.0
EMPLEO PÚBLICO,Pago,2011,86.0
EMPLEO PÚBLICO,Pago,2012,123.0
EMPLEO PÚBLICO,Pago,2013,147.0
EMPLEO PÚBLICO,Pago,2014,149.0
EMPLEO PÚBLICO,Pago,2015,181.0
EMPLEO PÚBLICO,Pago,2016,246.0
EMPLEO PÚBLICO,Pago,2017,311.0
EMPLEO PÚBLICO,Pago,2018,393.0
EMPLEO PÚBLICO,Pago,2019,339.0
EMPLEO PÚBLICO,Pago,2020,232.0
EMPLEO PÚBLICO,Pago,2021,289.0
EMPLEO PÚBLICO,Pago,2022,341.0
EMPLEO PÚBLICO,Pago,2023,398.0
FISCALÍA,Pago,2000,558.0
FISCALÍA,Pago,2001,631.0
FISCALÍA,Pago,2002,634.0
FISCALÍA,Pago,2003,661.0
FISCALÍA,Pago,2004,731.0
FISCALÍA,Pago,2005,831.0
FISCALÍA,Pago,2006,897.0
FISCALÍA,Pago,2007,1017.0
FISCALÍA,Pago,2008,1179.0
FISCALÍA,Pago,2009,1358.0
FISCALÍA,Pago,2010,1416.0
FISCALÍA,Pago,2011,1509.0
FISCALÍA,Pago,2012,1787.0
FISCALÍA,Pago,2013,2050.0
FISCALÍA,Pago,2014,2341.0
FISCALÍA,Pago,2015,2561.0
FISCALÍA,Pago,2016,2889.0
FISCALÍA,Pago,2017,3109.0
FISCALÍA,Pago,2018,3435.0
FISCALÍA,Pago,2019,3632.0
FISCALÍA,Pago,2020,3762.0
FISCALÍA,Pago,2021,4143.0
FISCALÍA,Pago,2022,4509.0
FISCALÍA,Pago,2023,5157.0
HACIENDA,Pago,2000,5098.0
HACIENDA,Pago,2001,6031.0
HACIENDA,Pago,2002,5136.0
HACIENDA,Pago,2003,4556.0
HACIENDA,Pago,2004,5063.0
