Sector,Etapa,Año,Valor,IPC,Valor_pc
Información estadística,Apropiación,2019,385000000000.0,69.49127034326813,554026423892.1002
Información estadística,Apropiación,2020,380000000000.0,70.6159845453557,538121789912.7797
Información estadística,Apropiación,2021,612000000000.0,74.58595788962911,820529785118.0325
Información estadística,Apropiación,2022,683000000000.0,84.37364933874838,809494439736.5707
Información estadística,Apropiación,2023,1027000000000.0,92.19978566160776,1113885452802.7883
Inteligencia,Apropiación,2000,165000000000.0,28.968085431148474,569592354980.3561
Inteligencia,Apropiación,2001,191000000000.0,31.184040198356737,612492796908.5444
Inteligencia,Apropiación,2002,195000000000.0,33.35982660120472,584535412402.1675
Inteligencia,Apropiación,2003,241000000000.0,35.52891827665934,678320679856.793
Inteligencia,Apropiación,2004,253000000000.0,37.48377867552584,674958632612.9667
Inteligencia,Apropiación,2005,269000000000.0,39.2980497991314,684512339352.6406
Inteligencia,Apropiación,2006,313000000000.0,41.058763103589925,762322038806.4569
Inteligencia,Apropiación,2007,314000000000.0,43.39522296387899,723581948781.2405
Inteligencia,Apropiación,2008,417000000000.0,46.72919720578145,892375698567.3353
Inteligencia,Apropiación,2009,400000000000.0,47.666459040854434,839164494382.0226
Inteligencia,Apropiación,2010,408000000000.0,49.17277270436458,829727464125.2554
Inteligencia,Apropiación,2011,370000000000.0,51.007128010150275,725388812180.0762
Inteligencia,Apropiación,2012,221000000000.0,52.252347305318665,422947506470.21136
Inteligencia,Apropiación,2013,226000000000.0,53.2632511417188,424307557566.6165
Inteligencia,Apropiación,2014,165000000000.0,55.21141681319193,298851233175.7003
Inteligencia,Apropiación,2015,82000000000.0,58.947074698697094,139107836002.27145
Inteligencia,Apropiación,2016,94000000000.0,62.33460675974658,150799058318.11838
Inteligencia,Apropiación,2017,94000000000.0,64.88529789662377,144871030953.3636
Inteligencia,Apropiación,2018,96000000000.0,66.94727393378432,143396428800.00003
Inteligencia,Apropiación,2019,98000000000.0,69.49127034326813,141024907899.8073
Inteligencia,Apropiación,2020,100000000000.0,70.6159845453557,141610997345.46835
Inteligencia,Apropiación,2021,117000000000.0,74.58595788962911,156865988331.38855
Inteligencia,Apropiación,2022,112000000000.0,84.37364933874838,132742865666.90471
Inteligencia,Apropiación,2023,144000000000.0,92.19978566160776,156182575660.761
Interior y justicia,Apropiación,2000,636000000000.0,28.968085431148474,2195519622833.3723
Interior y justicia,Apropiación,2001,808000000000.0,31.184040198356737,2591069004723.057
Interior y justicia,Apropiación,2002,780000000000.0,33.35982660120472,2338141649608.67
Interior y justicia,Apropiación,2003,775000000000.0,35.52891827665934,2181321688336.16
Interior y justicia,Apropiación,2004,1002000000000.0,37.48377867552584,2673156323629.2197
Interior y justicia,Apropiación,2005,1042000000000.0,39.2980497991314,2651531069165.247
Interior y justicia,Apropiación,2006,1363000000000.0,41.058763103589925,3319632392630.0347
Interior y justicia,Apropiación,2007,1565000000000.0,43.39522296387899,3606387738352.361
Interior y justicia,Apropiación,2008,1814000000000.0,46.72919720578145,3881941288252.1494
Interior y justicia,Apropiación,2009,2248000000000.0,47.666459040854434,4716104458426.967
Interior y justicia,Apropiación,2010,3145000000000.0,49.17277270436458,6395815869298.844
Interior y justicia,Apropiación,2011,6589000000000.0,51.007128010150275,12917802387714.926
Interior y justicia,Apropiación,2012,2675000000000.0,52.252347305318665,5119387238949.392
Interior y justicia,Apropiación,2013,3425000000000.0,53.2632511417188,6430324710910.007
Interior y justicia,Apropiación,2014,3614000000000.0,55.21141681319193,6545747616345.339
Interior y justicia,Apropiación,2015,3584000000000.0,58.947074698697094,6080030295513.914
Interior y justicia,Apropiación,2016,3726000000000.0,62.33460675974658,5977417992482.011
Interior y justicia,Apropiación,2017,4187000000000.0,64.88529789662377,6452925602146.1
Interior y justicia,Apropiación,2018,3864000000000.0,66.94727393378432,5771706259200.001
Interior y justicia,Apropiación,2019,4138000000000.0,69.49127034326813,5954704784585.742
Interior y justicia,Apropiación,2020,4762000000000.0,70.6159845453557,6743515693591.202
Interior y justicia,Apropiación,2021,5739000000000.0,74.58595788962911,7694477837896.06
Interior y justicia,Apropiación,2022,7011000000000.0,84.37364933874838,8309466349916.6875
Interior y justicia,Apropiación,2023,7822000000000.0,92.19978566160776,8483750741794.947
Minas y energía,Apropiación,2000,386000000000.0,28.968085431148474,1332500903166.1663
Minas y energía,Apropiación,2001,636000000000.0,31.184040198356737,2039504810648.347
Minas y energía,Apropiación,2002,431000000000.0,33.35982660120472,1291973142283.7651
Minas y energía,Apropiación,2003,431000000000.0,35.52891827665934,1213096319577.916
Minas y energía,Apropiación,2004,3048000000000.0,37.48377867552584,8131517439542.776
Minas y energía,Apropiación,2005,3025000000000.0,39.2980497991314,7697582998296.423
Minas y energía,Apropiación,2006,1171000000000.0,41.058763103589925,2852009927930.866
Minas y energía,Apropiación,2007,4101000000000.0,43.39522296387899,9450348955260.723
Minas y energía,Apropiación,2008,1854000000000.0,46.72919720578145,3967540875644.6997
Minas y energía,Apropiación,2009,7335000000000.0,47.666459040854434,15388178915730.338
Minas y energía,Apropiación,2010,2411000000000.0,49.17277270436458,4903119892171.546
Minas y energía,Apropiación,2011,2947000000000.0,51.007128010150275,5777623863499.147
Minas y energía,Apropiación,2012,2809000000000.0,52.252347305318665,5375835048302.37
Minas y energía,Apropiación,2013,3504000000000.0,53.2632511417188,6578644609351.435
Minas y energía,Apropiación,2014,3047000000000.0,55.21141681319193,5518786105977.932
Minas y energía,Apropiación,2015,3449000000000.0,58.947074698697094,5851011297217.491
Minas y energía,Apropiación,2016,3291000000000.0,62.33460675974658,5279571286435.399
Minas y energía,Apropiación,2017,3920000000000.0,64.88529789662377,6041430226991.333
Minas y energía,Apropiación,2018,4192000000000.0,66.94727393378432,6261644057600.001
Minas y energía,Apropiación,2019,4013000000000.0,69.49127034326813,5774826075529.865
Minas y energía,Apropiación,2020,4361000000000.0,70.6159845453557,6175655594235.874
Minas y energía,Apropiación,2021,6163000000000.0,74.58595788962911,8262949453729.468
Minas y energía,Apropiación,2022,5783000000000.0,84.37364933874838,6854035644211.696
Minas y energía,Apropiación,2023,9061000000000.0,92.19978566160776,9827571653209.412
Organismos de control,Apropiación,2000,381000000000.0,28.968085431148474,1315240528772.822
Organismos de control,Apropiación,2001,386000000000.0,31.184040198356737,1237812668097.8962
Organismos de control,Apropiación,2002,415000000000.0,33.35982660120472,1244011262291.7922
Organismos de control,Apropiación,2003,424000000000.0,35.52891827665934,1193394059167.138
Organismos de control,Apropiación,2004,487000000000.0,37.48377867552584,1299228672262.904
Organismos de control,Apropiación,2005,510000000000.0,39.2980497991314,1297774323679.7275
Organismos de control,Apropiación,2006,573000000000.0,41.058763103589925,1395560793086.5808
Organismos de control,Apropiación,2007,647000000000.0,43.39522296387899,1490947518667.0784
Organismos de control,Apropiación,2008,744000000000.0,46.72919720578145,1592152325501.4329
Organismos de control,Apropiación,2009,851000000000.0,47.666459040854434,1785322461797.753
Organismos de control,Apropiación,2010,995000000000.0,49.17277270436458,2023477516678.0125
Organismos de control,Apropiación,2011,1005000000000.0,51.007128010150275,1970312854705.3423
Organismos de control,Apropiación,2012,1191000000000.0,52.252347305318665,2279323439846.2524
Organismos de control,Apropiación,2013,1325000000000.0,53.2632511417188,2487643866264.455
Organismos de control,Apropiación,2014,1409000000000.0,55.21141681319193,2552008409360.98
Organismos de control,Apropiación,2015,1554000000000.0,58.947074698697094,2636263135945.486
Organismos de control,Apropiación,2016,1590000000000.0,62.33460675974658,2550750028997.9595
Organismos de control,Apropiación,2017,1781000000000.0,64.88529789662377,2744843682212.134
Organismos de control,Apropiación,2018,1887000000000.0,66.94727393378432,2818636053600.0005
Organismos de control,Apropiación,2019,1899000000000.0,69.49127034326813,2732717347976.8784
Organismos de control,Apropiación,2020,2366000000000.0,70.6159845453557,3350516197193.781
Organismos de control,Apropiación,2021,2864000000000.0,74.58595788962911,3839864876761.5117
Organismos de control,Apropiación,2022,3201000000000.0,84.37364933874838,3793838508926.4463
Organismos de control,Apropiación,2023,4036000000000.0,92.19978566160776,4377450523380.7734
Planeación,Apropiación,2000,509000000000.0,28.968085431148474,1757106113242.4316
Planeación,Apropiación,2001,1099000000000.0,31.184040198356737,3524238658651.7817
Planeación,Apropiación,2002,902000000000.0,33.35982660120472,2703850984547.462
Planeación,Apropiación,2003,438000000000.0,35.52891827665934,1232798579988.6943
Planeación,Apropiación,2004,348000000000.0,37.48377867552584,928401597428.1122
Planeación,Apropiación,2005,307000000000.0,39.2980497991314,781209249744.4634
Planeación,Apropiación,2006,409000000000.0,41.058763103589925,996133271156.0411
Planeación,Apropiación,2007,450000000000.0,43.39522296387899,1036980499845.7268
Planeación,Apropiación,2008,660000000000.0,46.72919720578145,1412393191977.0776
Planeación,Apropiación,2009,1188000000000.0,47.666459040854434,2492318548314.607
Planeación,Apropiación,2010,1078000000000.0,49.17277270436458,2192270113546.6306
Planeación,Apropiación,2011,950000000000.0,51.007128010150275,1862484788029.9255
Planeación,Apropiación,2012,1063000000000.0,52.252347305318665,2034358368225.4963
Planeación,Apropiación,2013,712000000000.0,53.2632511417188,1336756553041.73
Planeación,Apropiación,2014,508000000000.0,55.21141681319193,920099554262.156
Planeación,Apropiación,2015,439000000000.0,58.947074698697094,744735853719.4777
Planeación,Apropiación,2016,572000000000.0,62.33460675974658,917628312318.7628
Planeación,Apropiación,2017,551000000000.0,64.88529789662377,849190830375.5674
Planeación,Apropiación,2018,495000000000.0,66.94727393378432,739387836000.0001
Planeación,Apropiación,2019,504000000000.0,69.49127034326813,725270954913.2948
Planeación,Apropiación,2020,621000000000.0,70.6159845453557,879404293515.3584
Planeación,Apropiación,2021,1566000000000.0,74.58595788962911,2099590920743.2007
Planeación,Apropiación,2022,1845000000000.0,84.37364933874838,2186701671030.707
Planeación,Apropiación,2023,1953000000000.0,92.19978566160776,2118226182399.071
Presidencia de la república,Apropiación,2000,789000000000.0,28.968085431148474,2723687079269.7026
Presidencia de la república,Apropiación,2001,823000000000.0,31.184040198356737,2639170533276.084
Presidencia de la república,Apropiación,2002,1166000000000.0,33.35982660120472,3495222004415.0117
Presidencia de la república,Apropiación,2003,807000000000.0,35.52891827665934,2271389164499.718
Presidencia de la república,Apropiación,2004,838000000000.0,37.48377867552584,2235633731737.8105
Presidencia de la república,Apropiación,2005,685000000000.0,39.2980497991314,1743089042589.438
Presidencia de la república,Apropiación,2006,217000000000.0,41.058763103589925,528510806456.8727
Presidencia de la república,Apropiación,2007,362000000000.0,43.39522296387899,834193202098.118
Presidencia de la república,Apropiación,2008,355000000000.0,46.72919720578145,759696338108.8826
Presidencia de la república,Apropiación,2009,325000000000.0,47.666459040854434,681821151685.3933
Presidencia de la república,Apropiación,2010,336000000000.0,49.17277270436458,683304970456.0927
Presidencia de la república,Apropiación,2011,335000000000.0,51.007128010150275,656770951568.4474
Presidencia de la república,Apropiación,2012,930000000000.0,52.252347305318665,1779824348494.5547
Presidencia de la república,Apropiación,2013,649000000000.0,53.2632511417188,1218476127702.3633
Presidencia de la república,Apropiación,2014,707000000000.0,55.21141681319193,1280532253668.0007
Presidencia de la república,Apropiación,2015,688000000000.0,58.947074698697094,1167148672799.546
Presidencia de la república,Apropiación,2016,814000000000.0,62.33460675974658,1305855675222.8547
Presidencia de la república,Apropiación,2017,1860000000000.0,64.88529789662377,2866596995460.1733
Presidencia de la república,Apropiación,2018,1634000000000.0,66.94727393378432,2440726715200.0005
Presidencia de la república,Apropiación,2019,1647000000000.0,69.49127034326813,2370081870520.2314
Presidencia de la república,Apropiación,2020,5351000000000.0,70.6159845453557,7577604467956.011
Presidencia de la república,Apropiación,2021,8859000000000.0,74.58595788962911,11877570860066.422
Presidencia de la república,Apropiación,2022,6112000000000.0,84.37364933874838,7243967812108.229
Presidencia de la república,Apropiación,2023,5606000000000.0,92.19978566160776,6080274438571.015
Rama judicial,Apropiación,2000,707000000000.0,28.968085431148474,2440616939218.859
Rama judicial,Apropiación,2001,807000000000.0,31.184040198356737,2587862236152.8555
Rama judicial,Apropiación,2002,832000000000.0,33.35982660120472,2494017759582.581
Rama judicial,Apropiación,2003,817000000000.0,35.52891827665934,2299535250800.829
Rama judicial,Apropiación,2004,1038000000000.0,37.48377867552584,2769197868190.7485
Rama judicial,Apropiación,2005,1076000000000.0,39.2980497991314,2738049357410.5625
Rama judicial,Apropiación,2006,1221000000000.0,41.058763103589925,2973786611446.2744
Rama judicial,Apropiación,2007,1319000000000.0,43.39522296387899,3039505065103.364
Rama judicial,Apropiación,2008,1470000000000.0,46.72919720578145,3145784836676.2183
Rama judicial,Apropiación,2009,1687000000000.0,47.666459040854434,3539176255056.18
Rama judicial,Apropiación,2010,1862000000000.0,49.17277270436458,3786648377944.18
Rama judicial,Apropiación,2011,2138000000000.0,51.007128010150275,4191571028218.927
