Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,Apropiación a precios corrientes,Apropiación a precios constantes (2025),Indice_base_2025
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1637500000.0,3062748110.185779,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1757900000.0,3287941925.4324155,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1530064000.0,2861801908.0691867,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1494600000.0,2795470733.119796,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1661700000.0,3108011318.8981423,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1648349000.0,3083039868.504805,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,665525000.0,1244784999.1031392,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1717587000.0,3212541275.315824,53.46505625304829
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1875299000.0,3507522728.7226143,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,192846560988.0,360696452043.8617,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,163548000000.0,305896994152.4664,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9336749945.0,17463275266.763924,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,9580000000.0,17918245432.415123,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4755541445.0,8894672106.005434,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,5671000160.0,10606928258.261524,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5708710055.0,10677460111.480797,53.46505625304829
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,4373000000.0,8179174037.15567,53.46505625304829
2013,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,20655000000.0,38632709750.16016,53.46505625304829
2013,Organismos de control,25,Auditoría general de la república,3401,Inversión,4460000000.0,8341897142.857143,53.46505625304829
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384863061300.0,719840374764.5121,53.46505625304829
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,287644911486.0,538005440646.2914,53.46505625304829
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,102546142000.0,191800306941.88855,53.46505625304829
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,11560000000.0,21621598872.51762,53.46505625304829
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,58842797000.0,110058421563.23384,53.46505625304829
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,35327000000.0,66074932817.424736,53.46505625304829
2013,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,5612334534.0,10497201213.88634,53.46505625304829
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,10000192000.0,18704164366.103783,53.46505625304829
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,6085000000.0,11381265496.47662,53.46505625304829
2013,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,15604522390000.0,29186394784930.797,53.46505625304829
2013,Trabajo,36,Ministerio del trabajo,3601,Inversión,1219651371000.0,2281212171979.081,53.46505625304829
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,69345443000.0,129702366105.79886,53.46505625304829
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,165400000.0,309360938.88533,53.46505625304829
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,2206069801000.0,4126189993252.3154,53.46505625304829
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7723448000.0,14445786727.400389,53.46505625304829
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,6171087174.0,11542281270.2047,53.46505625304829
2013,Interior,37,Ministerio del interior,3701,Funcionamiento,283642679304.0,530519743515.3324,53.46505625304829
2013,Interior,37,Ministerio del interior,3701,Inversión,58999893730.0,110352252227.61484,53.46505625304829
2013,Interior,37,Fondo para la participación y el fortalecimiento de la democracia,3702,Funcionamiento,1633522905.0,3055309429.1504936,53.46505625304829
2013,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,2668258829.0,4990659350.232836,53.46505625304829
2013,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,930585000.0,1740548061.1402948,53.46505625304829
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2457723338.0,4596877867.981059,53.46505625304829
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,16700000000.0,31235354772.581684,53.46505625304829
2013,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,242334631489.0,453257975343.8179,53.46505625304829
2013,Interior,37,Unidad nacional de protección - unp,3708,Inversión,3155000000.0,5901050557.335042,53.46505625304829
2013,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,9000000000.0,16833424727.73863,53.46505625304829
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,23801021000.0,44516966160.7585,53.46505625304829
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,36539000000.0,68341834014.09354,53.46505625304829
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,17628000000.0,32971067900.064064,53.46505625304829
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversión,370314600000.0,692629216075.8489,53.46505625304829
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,1467428205544.0,2744649137931.7217,53.46505625304829
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,793974330000.0,1485034124423.5234,53.46505625304829
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,59304310.0,110921626.4906086,53.46505625304829
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,1300337000000.0,2432125001132.6074,53.46505625304829
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,113596000000.0,212467746152.4664,53.46505625304829
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,2275163904206.0,4255422258302.183,53.46505625304829
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Funcionamiento,33499000000.0,62655877217.16849,53.46505625304829
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Inversión,150000000000.0,280557078795.64386,53.46505625304829
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Funcionamiento,22912000000.0,42854158595.77194,53.46505625304829
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Inversión,215000000000.0,402131812940.4229,53.46505625304829
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,729737000000.0,1364885873393.979,53.46505625304829
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,754456000000.0,1411119809598.975,53.46505625304829
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,10490000000.0,19620291710.442028,53.46505625304829
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,33031708000.0,61781863360.73799,53.46505625304829
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,296822383924.0,555170806365.8435,53.46505625304829
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,4423951273783.0,8274472307378.841,53.46505625304829
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,74973000000.0,140228039123.6387,53.46505625304829
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,35000000000.0,65463318385.65023,53.46505625304829
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Funcionamiento,22631914916.0,42330292909.23013,53.46505625304829
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Inversión,312257000000.0,584039411689.9425,53.46505625304829
2014,Congreso de la república,1,Congreso de la república,101,Funcionamiento,406553500000.0,745977638275.5155,54.49942185128151
2014,Congreso de la república,1,Congreso de la república,101,Inversión,78548594278.0,144127389997.5381,54.49942185128151
2014,Presidencia de la república,2,Presidencia de la república,201,Funcionamiento,159750000000.0,293122375565.6109,54.49942185128151
2014,Presidencia de la república,2,Presidencia de la república,201,Inversión,118094870333.0,216690134172.90607,54.49942185128151
2014,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Funcionamiento,23726000000.0,43534406777.27502,54.49942185128151
2014,Presidencia de la república,2,"Agencia presidencial de cooperación internacional de colombia, apc - colombia",209,Inversión,24631047744.0,45195062456.28333,54.49942185128151
2014,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Funcionamiento,105523000000.0,193622237476.11868,54.49942185128151
2014,Presidencia de la república,2,Unidad nacional para la gestión del riesgo de desastres,211,Inversión,2228029086.0,4088170131.565551,54.49942185128151
2014,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Funcionamiento,145731000000.0,267399166907.994,54.49942185128151
2014,Presidencia de la república,2,Agencia para la reincorporación y la normalización - arn,212,Inversión,3098000000.0,5684463971.845149,54.49942185128151
2014,Planeación,3,Departamento administrativo nacional de planeación,301,Funcionamiento,76958000000.0,141208837425.84213,54.49942185128151
2014,Planeación,3,Departamento administrativo nacional de planeación,301,Inversión,266603100800.0,489185190858.5541,54.49942185128151
2014,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Funcionamiento,9068000000.0,16638708617.395678,54.49942185128151
2014,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,15220000000.0,27926901759.678234,54.49942185128151
2014,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,105171000000.0,192976359064.85672,54.49942185128151
2014,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,17020000000.0,31229689089.99498,54.49942185128151
2014,Planeación,3,Fondo nacional de regalías en liquidación,325,Funcionamiento,3358000000.0,6161533252.890901,54.49942185128151
2014,Planeación,3,Fondo nacional de regalías en liquidación,325,Inversión,389087000000.0,713928674439.4169,54.49942185128151
